transaction_id,account_id,amount,merchant_category,location,hour_of_day,day_of_week,timestamp,is_fraud
27537,3,72.16,Health,"Marseille, France",12,5,2025-12-06 12:52:00,0
29522,13,130.46,Utilities,"Nice, France",18,1,2025-12-02 18:51:00,0
14464,12,212.34,Clothing,"Marseille, France",11,2,2025-12-03 11:49:00,0
40765,8,339.28,Utilities,"Nice, France",0,2,2025-12-03 00:12:00,1
25394,7,270.52,Clothing,"Paris, France",21,0,2025-12-01 21:22:00,0
42967,12,1354.83,Cryptocurrency,Nigeria,10,2,2025-12-03 10:17:00,1
31061,9,60.67,Travel,"Nice, France",17,0,2025-12-01 17:03:00,0
14857,8,356.12,Electronics,"Marseille, France",14,3,2025-12-04 14:56:00,0
21499,3,103.3,Clothing,"Paris, France",20,3,2025-12-04 20:52:00,0
30763,7,192.28,Food & Beverage,Online,11,1,2025-12-02 11:27:00,0
42116,2,2640.21,Cryptocurrency,"Las Vegas, USA",8,3,2025-12-04 08:33:00,1
8893,6,422.59,Clothing,"Paris, France",8,0,2025-12-01 08:01:00,0
30834,9,167.14,Food & Beverage,Online,16,3,2025-12-04 16:26:00,0
26453,6,207.18,Travel,"Lyon, France",22,0,2025-12-01 22:50:00,0
7182,6,274.36,Utilities,"Toulouse, France",13,0,2025-12-01 13:00:00,0
26822,4,498.97,Health,"Paris, France",22,6,2025-12-07 22:53:00,0
5895,5,426.72,Clothing,"Paris, France",16,5,2025-12-06 16:11:00,0
4708,9,54.44,Food & Beverage,"Marseille, France",12,2,2025-12-03 12:18:00,0
40696,2,2084.39,Utilities,Nigeria,19,5,2025-12-06 19:25:00,1
24119,9,161.08,Groceries,"Paris, France",21,4,2025-12-05 21:48:00,0
40992,10,3388.21,Cryptocurrency,Online,18,4,2025-12-05 18:18:00,1
49810,5,1373.21,Cryptocurrency,Nigeria,3,6,2025-12-07 03:49:00,1
20908,6,437.98,Food & Beverage,"Marseille, France",15,4,2025-12-05 15:25:00,0
20503,1,492.46,Clothing,"Toulouse, France",17,4,2025-12-05 17:29:00,0
6769,7,197.49,Entertainment,"Nice, France",16,4,2025-12-05 16:20:00,0
48387,7,3441.01,Cryptocurrency,"Las Vegas, USA",7,5,2025-12-06 07:31:00,1
44261,1,1067.08,Clothing,Russia,22,3,2025-12-04 22:25:00,1
45074,3,2500.45,Cryptocurrency,"Paris, France",15,0,2025-12-08 15:05:00,1
45397,4,1358.87,Jewelry,"London, UK",6,2,2025-12-03 06:18:00,1
29078,4,435.5,Food & Beverage,"Paris, France",11,4,2025-12-05 11:41:00,0
42989,5,1607.99,Fuel,"Nice, France",18,6,2025-12-07 18:46:00,1
182,13,483.42,Health,"Nice, France",13,1,2025-12-02 13:50:00,0
31719,6,227.3,Fuel,"Marseille, France",12,6,2025-12-07 12:05:00,0
22244,9,482.53,Clothing,"Toulouse, France",9,0,2025-12-01 09:51:00,0
39918,3,445.95,Food & Beverage,"Nice, France",8,2,2025-12-03 08:19:00,0
5782,3,248.07,Food & Beverage,"Nice, France",21,0,2025-12-01 21:58:00,0
49209,8,1581.1,Entertainment,"London, UK",21,2,2025-12-03 21:54:00,1
28212,11,150.32,Health,"Paris, France",11,0,2025-12-01 11:15:00,0
44599,11,1486.28,Gambling,"Toulouse, France",22,0,2025-12-01 22:47:00,1
11591,13,351.83,Utilities,"Marseille, France",19,3,2025-12-04 19:29:00,0
27146,6,172.29,Food & Beverage,Online,15,2,2025-12-03 15:03:00,0
9838,11,259.35,Utilities,"Paris, France",18,0,2025-12-08 18:32:00,0
34988,9,112.69,Clothing,"Marseille, France",9,6,2025-12-07 09:49:00,0
24223,4,348.74,Fuel,"Paris, France",8,0,2025-12-01 08:48:00,0
15407,7,41.95,Health,"Marseille, France",12,3,2025-12-04 12:32:00,0
30404,3,495.83,Groceries,"Marseille, France",15,3,2025-12-04 15:57:00,0
46859,1,1598.11,Cryptocurrency,Russia,1,3,2025-12-04 01:26:00,1
11203,11,439.58,Groceries,"Paris, France",8,0,2025-12-08 08:41:00,0
44880,12,2888.46,Gambling,"Toulouse, France",4,4,2025-12-05 04:07:00,1
42830,1,1593.71,Clothing,"Lyon, France",1,1,2025-12-02 01:52:00,1
44479,1,2417.93,Electronics,"Dubai, UAE",1,2,2025-12-03 01:23:00,1
9724,12,388.99,Travel,"Nice, France",18,5,2025-12-06 18:21:00,0
7928,10,156.34,Food & Beverage,Online,8,2,2025-12-03 08:34:00,0
21510,12,371.84,Groceries,"Marseille, France",19,6,2025-12-07 19:25:00,0
24086,3,25.39,Fuel,"Toulouse, France",12,3,2025-12-04 12:21:00,0
7063,8,64.93,Entertainment,"Toulouse, France",13,3,2025-12-04 13:37:00,0
43532,11,1805.62,Travel,"Dubai, UAE",1,1,2025-12-02 01:06:00,1
24855,1,229.75,Food & Beverage,"Toulouse, France",8,5,2025-12-06 08:10:00,0
42931,11,1871.58,Jewelry,"Lyon, France",4,3,2025-12-04 04:51:00,1
28049,4,154.21,Travel,"Marseille, France",17,4,2025-12-05 17:54:00,0
32470,4,488.19,Food & Beverage,Online,18,5,2025-12-06 18:24:00,0
25814,10,19.62,Entertainment,Online,10,6,2025-12-07 10:35:00,0
21589,8,370.66,Health,"Lyon, France",17,2,2025-12-03 17:30:00,0
1754,13,419.43,Electronics,Online,8,6,2025-12-07 08:06:00,0
44441,13,1757.44,Gambling,"Dubai, UAE",17,2,2025-12-03 17:01:00,1
48270,7,3017.27,Gambling,"Dubai, UAE",12,2,2025-12-03 12:51:00,1
21575,12,252.99,Food & Beverage,"Toulouse, France",18,3,2025-12-04 18:28:00,0
22812,9,285.12,Clothing,"Toulouse, France",18,1,2025-12-02 18:20:00,0
27392,12,57.24,Entertainment,"Toulouse, France",21,0,2025-12-01 21:03:00,0
48090,8,2758.09,Utilities,Russia,19,4,2025-12-05 19:42:00,1
27986,11,392.82,Electronics,"Marseille, France",19,3,2025-12-04 19:28:00,0
35646,4,13.98,Fuel,"Marseille, France",13,2,2025-12-03 13:36:00,0
43021,11,3950.26,Cryptocurrency,"Paris, France",1,3,2025-12-04 01:22:00,1
35379,12,303.84,Groceries,"Nice, France",11,5,2025-12-06 11:22:00,0
10973,13,347.0,Food & Beverage,"Marseille, France",11,1,2025-12-02 11:36:00,0
6919,3,339.29,Entertainment,"Nice, France",16,5,2025-12-06 16:36:00,0
24464,2,258.98,Utilities,"Marseille, France",10,4,2025-12-05 10:42:00,0
9616,2,68.17,Clothing,"Toulouse, France",8,6,2025-12-07 08:28:00,0
14536,3,455.66,Clothing,"Paris, France",11,4,2025-12-05 11:52:00,0
10225,6,263.1,Food & Beverage,"Lyon, France",10,5,2025-12-06 10:11:00,0
38345,12,377.12,Entertainment,"Toulouse, France",22,4,2025-12-05 22:56:00,0
40551,10,921.01,Jewelry,"Dubai, UAE",1,4,2025-12-05 01:08:00,1
17015,3,424.9,Travel,"Paris, France",21,5,2025-12-06 21:23:00,0
3661,3,390.62,Groceries,"Nice, France",13,3,2025-12-04 13:25:00,0
49292,8,1417.45,Entertainment,"Lyon, France",5,2,2025-12-03 05:21:00,1
1993,3,295.24,Fuel,Online,11,4,2025-12-05 11:30:00,0
14501,5,176.45,Food & Beverage,"Marseille, France",10,3,2025-12-04 10:52:00,0
9998,2,18.4,Utilities,"Nice, France",11,1,2025-12-02 11:50:00,0
23231,11,151.64,Travel,"Toulouse, France",22,4,2025-12-05 22:54:00,0
22052,13,421.98,Food & Beverage,"Paris, France",8,3,2025-12-04 08:21:00,0
3201,8,417.55,Groceries,"Marseille, France",14,2,2025-12-03 14:00:00,0
20435,8,115.81,Health,"Lyon, France",19,0,2025-12-08 19:37:00,0
21725,1,497.16,Groceries,"Lyon, France",21,0,2025-12-01 21:04:00,0
2468,10,304.52,Food & Beverage,Online,8,3,2025-12-04 08:33:00,0
45586,5,2288.65,Jewelry,"Lyon, France",1,1,2025-12-02 01:00:00,1
4806,3,348.41,Entertainment,"Nice, France",17,5,2025-12-06 17:21:00,0
7017,5,410.32,Clothing,"Paris, France",19,5,2025-12-06 19:34:00,0
42852,10,3862.92,Health,Hong Kong,18,2,2025-12-03 18:00:00,1
12001,3,414.44,Groceries,"Paris, France",11,0,2025-12-08 11:14:00,0
9342,5,97.17,Travel,Online,18,6,2025-12-07 18:12:00,0
47801,10,4910.63,Health,Online,5,0,2025-12-01 05:57:00,1
38435,12,471.58,Health,"Marseille, France",8,0,2025-12-08 08:50:00,0
35708,13,317.38,Fuel,"Lyon, France",16,1,2025-12-02 16:38:00,0
19367,13,41.16,Groceries,"Marseille, France",15,0,2025-12-08 15:15:00,0
17675,8,116.95,Travel,"Lyon, France",8,3,2025-12-04 08:40:00,0
2126,11,375.89,Health,"Toulouse, France",8,2,2025-12-03 08:47:00,0
18042,3,47.54,Health,Online,8,1,2025-12-02 08:13:00,0
49164,7,2970.32,Food & Beverage,Nigeria,6,4,2025-12-05 06:54:00,1
8006,6,31.46,Utilities,"Paris, France",18,2,2025-12-03 18:02:00,0
9821,3,405.68,Clothing,Online,17,5,2025-12-06 17:51:00,0
49556,10,1505.84,Health,"Marseille, France",21,6,2025-12-07 21:28:00,1
7314,12,316.43,Groceries,"Toulouse, France",18,0,2025-12-08 18:01:00,0
36151,3,45.43,Groceries,Online,18,5,2025-12-06 18:36:00,0
13022,7,11.02,Electronics,"Marseille, France",13,2,2025-12-03 13:59:00,0
5613,13,24.98,Food & Beverage,"Marseille, France",20,2,2025-12-03 20:48:00,0
24876,11,335.83,Electronics,"Marseille, France",17,3,2025-12-04 17:04:00,0
25443,2,332.62,Entertainment,"Marseille, France",18,6,2025-12-07 18:02:00,0
44837,9,3965.18,Gambling,"London, UK",8,0,2025-12-08 08:17:00,1
23530,4,340.94,Clothing,"Marseille, France",20,4,2025-12-05 20:33:00,0
11617,3,353.29,Entertainment,"Marseille, France",12,1,2025-12-02 12:49:00,0
20610,13,300.62,Utilities,"Lyon, France",9,1,2025-12-02 09:20:00,0
94,4,140.1,Entertainment,"Paris, France",14,5,2025-12-06 14:42:00,0
36283,9,460.64,Health,"Toulouse, France",18,5,2025-12-06 18:50:00,0
22794,9,408.65,Fuel,"Paris, France",13,3,2025-12-04 13:53:00,0
8823,10,433.96,Food & Beverage,"Nice, France",19,1,2025-12-02 19:15:00,0
42072,11,1219.48,Fuel,"Marseille, France",2,0,2025-12-08 02:43:00,1
9923,5,293.07,Electronics,"Paris, France",14,0,2025-12-01 14:46:00,0
24261,11,310.76,Fuel,"Nice, France",20,0,2025-12-08 20:13:00,0
45932,3,2655.63,Cryptocurrency,Hong Kong,11,2,2025-12-03 11:13:00,1
21296,1,98.78,Fuel,"Toulouse, France",21,2,2025-12-03 21:56:00,0
4288,5,462.28,Health,"Toulouse, France",19,5,2025-12-06 19:42:00,0
48537,12,669.22,Travel,Hong Kong,2,2,2025-12-03 02:09:00,1
5497,12,468.91,Travel,Online,12,4,2025-12-05 12:00:00,0
17745,9,79.06,Health,"Lyon, France",17,1,2025-12-02 17:25:00,0
9388,13,241.91,Clothing,"Nice, France",15,2,2025-12-03 15:49:00,0
47312,4,3611.57,Jewelry,"Paris, France",10,2,2025-12-03 10:05:00,1
31077,13,360.22,Utilities,Online,18,0,2025-12-08 18:09:00,0
44220,1,1393.12,Utilities,"Paris, France",4,5,2025-12-06 04:26:00,1
22483,9,455.6,Electronics,"Paris, France",11,0,2025-12-08 11:27:00,0
17419,7,495.87,Groceries,"Lyon, France",21,6,2025-12-07 21:43:00,0
14419,13,408.61,Utilities,"Nice, France",15,0,2025-12-01 15:16:00,0
35691,11,439.63,Groceries,Online,18,6,2025-12-07 18:53:00,0
134,5,394.97,Fuel,"Toulouse, France",9,3,2025-12-04 09:41:00,0
21637,9,341.1,Groceries,"Nice, France",21,5,2025-12-06 21:22:00,0
36887,5,18.08,Health,"Lyon, France",8,3,2025-12-04 08:09:00,0
4360,11,19.7,Clothing,"Lyon, France",13,0,2025-12-08 13:59:00,0
42856,2,1185.66,Entertainment,Nigeria,14,2,2025-12-03 14:05:00,1
5417,3,78.16,Health,"Marseille, France",10,5,2025-12-06 10:39:00,0
12757,1,122.74,Clothing,"Marseille, France",16,1,2025-12-02 16:51:00,0
32494,9,282.76,Electronics,"Marseille, France",16,0,2025-12-08 16:35:00,0
3877,4,379.99,Utilities,"Toulouse, France",13,1,2025-12-02 13:22:00,0
19870,3,359.27,Health,"Toulouse, France",20,2,2025-12-03 20:14:00,0
1536,8,435.92,Health,Online,21,2,2025-12-03 21:01:00,0
29404,10,366.13,Entertainment,"Toulouse, France",15,3,2025-12-04 15:56:00,0
48353,4,2434.08,Gambling,Online,21,3,2025-12-04 21:01:00,1
38873,10,294.82,Groceries,"Nice, France",20,5,2025-12-06 20:27:00,0
33343,7,491.01,Groceries,Online,21,1,2025-12-02 21:23:00,0
36821,1,225.63,Food & Beverage,"Paris, France",21,0,2025-12-01 21:45:00,0
34335,13,424.46,Utilities,"Paris, France",10,1,2025-12-02 10:22:00,0
14754,6,53.74,Travel,Online,9,2,2025-12-03 09:01:00,0
28232,5,464.12,Food & Beverage,"Toulouse, France",16,4,2025-12-05 16:54:00,0
19760,8,127.58,Travel,"Nice, France",14,4,2025-12-05 14:28:00,0
31426,11,60.57,Electronics,"Lyon, France",22,0,2025-12-01 22:26:00,0
45359,4,3357.88,Fuel,Hong Kong,6,3,2025-12-04 06:00:00,1
15891,5,177.88,Groceries,Online,21,5,2025-12-06 21:16:00,0
2031,9,398.37,Utilities,"Toulouse, France",13,3,2025-12-04 13:20:00,0
20947,3,269.94,Clothing,"Paris, France",14,0,2025-12-08 14:33:00,0
10248,13,304.86,Health,"Paris, France",9,5,2025-12-06 09:35:00,0
46227,3,4161.78,Utilities,"Lyon, France",7,2,2025-12-03 07:24:00,1
39254,7,389.15,Health,"Paris, France",14,3,2025-12-04 14:31:00,0
26872,7,408.79,Fuel,Online,9,1,2025-12-02 09:32:00,0
11576,4,98.11,Travel,"Toulouse, France",18,4,2025-12-05 18:53:00,0
36556,13,444.34,Electronics,"Toulouse, France",12,1,2025-12-02 12:32:00,0
28632,4,248.42,Electronics,"Toulouse, France",14,6,2025-12-07 14:42:00,0
47473,13,3271.64,Cryptocurrency,"London, UK",7,1,2025-12-02 07:17:00,1
39838,10,453.33,Clothing,"Paris, France",14,4,2025-12-05 14:43:00,0
23937,4,225.71,Entertainment,Online,21,0,2025-12-01 21:40:00,0
5484,6,463.37,Clothing,"Nice, France",14,5,2025-12-06 14:29:00,0
20099,9,348.26,Entertainment,"Lyon, France",18,0,2025-12-01 18:57:00,0
6257,1,334.31,Clothing,"Paris, France",15,3,2025-12-04 15:53:00,0
16317,7,300.52,Fuel,Online,14,0,2025-12-08 14:42:00,0
23009,8,263.43,Entertainment,"Toulouse, France",17,1,2025-12-02 17:14:00,0
4492,8,454.16,Travel,"Paris, France",8,2,2025-12-03 08:45:00,0
14588,11,33.22,Entertainment,"Paris, France",10,2,2025-12-03 10:46:00,0
12693,7,350.35,Utilities,"Marseille, France",21,5,2025-12-06 21:26:00,0
28010,8,338.45,Food & Beverage,"Paris, France",17,2,2025-12-03 17:35:00,0
9797,6,376.98,Utilities,"Lyon, France",19,0,2025-12-01 19:55:00,0
46042,5,1144.35,Travel,"Las Vegas, USA",0,0,2025-12-01 00:30:00,1
8825,1,60.93,Utilities,"Paris, France",18,1,2025-12-02 18:07:00,0
37234,11,163.26,Utilities,"Paris, France",17,0,2025-12-08 17:00:00,0
47034,13,2854.36,Health,"London, UK",20,0,2025-12-01 20:04:00,1
32271,8,105.66,Groceries,"Toulouse, France",11,4,2025-12-05 11:01:00,0
18352,2,474.98,Clothing,"Marseille, France",17,0,2025-12-01 17:55:00,0
29062,6,454.59,Fuel,"Lyon, France",9,0,2025-12-08 09:26:00,0
9103,1,112.83,Food & Beverage,"Paris, France",17,3,2025-12-04 17:21:00,0
26466,1,313.71,Clothing,"Toulouse, France",19,0,2025-12-01 19:26:00,0
1472,2,356.0,Travel,"Marseille, France",18,0,2025-12-08 18:31:00,0
26572,5,378.0,Clothing,Online,17,0,2025-12-08 17:26:00,0
24685,13,15.07,Electronics,Online,22,5,2025-12-06 22:47:00,0
49139,10,2707.72,Food & Beverage,Nigeria,0,6,2025-12-07 00:43:00,1
43977,7,1363.18,Utilities,"Toulouse, France",1,2,2025-12-03 01:32:00,1
49563,6,1817.28,Jewelry,Nigeria,6,1,2025-12-02 06:15:00,1
37580,2,212.07,Electronics,"Marseille, France",20,4,2025-12-05 20:01:00,0
9593,5,199.22,Utilities,"Marseille, France",13,0,2025-12-01 13:38:00,0
45935,2,799.6,Food & Beverage,"Toulouse, France",5,5,2025-12-06 05:10:00,1
31583,1,487.65,Groceries,"Nice, France",19,2,2025-12-03 19:33:00,0
984,7,31.63,Health,"Toulouse, France",10,0,2025-12-08 10:39:00,0
40706,9,953.55,Travel,Russia,12,1,2025-12-02 12:31:00,1
36375,6,224.3,Groceries,Online,15,2,2025-12-03 15:43:00,0
19718,9,135.96,Utilities,"Toulouse, France",19,5,2025-12-06 19:32:00,0
20033,11,307.1,Health,Online,15,6,2025-12-07 15:49:00,0
9627,5,96.21,Groceries,"Lyon, France",11,0,2025-12-08 11:52:00,0
40574,11,883.06,Fuel,"Dubai, UAE",0,4,2025-12-05 00:13:00,1
17849,9,445.2,Health,"Marseille, France",14,6,2025-12-07 14:11:00,0
24953,12,418.57,Electronics,"Paris, France",22,4,2025-12-05 22:12:00,0
14556,12,314.92,Health,Online,12,4,2025-12-05 12:39:00,0
24279,4,39.48,Utilities,"Paris, France",18,2,2025-12-03 18:02:00,0
16682,11,400.59,Entertainment,"Paris, France",19,4,2025-12-05 19:40:00,0
46489,4,1628.17,Cryptocurrency,"Las Vegas, USA",5,4,2025-12-05 05:24:00,1
30155,2,346.31,Food & Beverage,"Marseille, France",9,6,2025-12-07 09:26:00,0
8834,5,295.13,Entertainment,"Paris, France",20,0,2025-12-01 20:51:00,0
19930,13,99.73,Health,"Nice, France",13,1,2025-12-02 13:15:00,0
43441,12,1964.34,Fuel,"London, UK",9,1,2025-12-02 09:15:00,1
17398,10,479.74,Groceries,"Marseille, France",15,4,2025-12-05 15:07:00,0
159,11,397.23,Travel,"Toulouse, France",8,2,2025-12-03 08:32:00,0
17928,6,382.39,Food & Beverage,Online,16,2,2025-12-03 16:44:00,0
8238,2,247.49,Fuel,"Toulouse, France",10,2,2025-12-03 10:18:00,0
33513,5,498.74,Groceries,"Nice, France",18,3,2025-12-04 18:55:00,0
38714,9,150.02,Travel,"Paris, France",11,1,2025-12-02 11:15:00,0
32285,5,89.59,Electronics,"Toulouse, France",13,2,2025-12-03 13:05:00,0
5833,6,261.53,Health,"Toulouse, France",17,4,2025-12-05 17:52:00,0
18956,11,141.13,Clothing,"Nice, France",9,6,2025-12-07 09:37:00,0
644,8,193.23,Utilities,"Marseille, France",15,2,2025-12-03 15:13:00,0
42071,12,918.34,Food & Beverage,"Dubai, UAE",11,0,2025-12-01 11:29:00,1
26332,7,348.75,Health,"Marseille, France",10,3,2025-12-04 10:50:00,0
18878,13,462.76,Travel,"Paris, France",18,0,2025-12-08 18:40:00,0
12065,2,455.28,Travel,Online,20,6,2025-12-07 20:04:00,0
15817,9,448.21,Travel,Online,15,0,2025-12-08 15:04:00,0
5110,1,148.14,Groceries,"Marseille, France",17,6,2025-12-07 17:32:00,0
36548,7,489.55,Health,"Marseille, France",12,2,2025-12-03 12:09:00,0
21130,3,281.18,Food & Beverage,"Paris, France",14,0,2025-12-08 14:34:00,0
6414,8,255.36,Food & Beverage,"Marseille, France",14,6,2025-12-07 14:25:00,0
15008,7,231.01,Entertainment,"Paris, France",18,2,2025-12-03 18:13:00,0
23813,13,354.41,Groceries,"Marseille, France",12,2,2025-12-03 12:23:00,0
919,6,420.56,Travel,Online,8,5,2025-12-06 08:56:00,0
11032,9,57.02,Health,"Paris, France",15,6,2025-12-07 15:11:00,0
16479,7,496.29,Fuel,"Lyon, France",20,6,2025-12-07 20:59:00,0
1662,11,489.49,Electronics,Online,19,6,2025-12-07 19:41:00,0
49092,10,2340.22,Jewelry,"London, UK",15,0,2025-12-01 15:11:00,1
49988,13,809.86,Groceries,"Las Vegas, USA",1,0,2025-12-08 01:56:00,1
42890,6,2562.49,Travel,Online,21,0,2025-12-01 21:27:00,1
38694,8,447.74,Travel,Online,9,4,2025-12-05 09:09:00,0
46144,4,3999.07,Food & Beverage,"Lyon, France",1,0,2025-12-08 01:52:00,1
5442,9,350.77,Entertainment,"Nice, France",21,2,2025-12-03 21:35:00,0
13514,4,486.13,Utilities,"Lyon, France",13,6,2025-12-07 13:38:00,0
6766,7,446.05,Food & Beverage,"Toulouse, France",17,0,2025-12-01 17:40:00,0
35686,9,380.26,Clothing,Online,11,0,2025-12-08 11:05:00,0
36164,5,248.89,Fuel,"Marseille, France",16,6,2025-12-07 16:23:00,0
18211,3,143.74,Utilities,"Toulouse, France",11,0,2025-12-08 11:30:00,0
45713,1,1735.23,Fuel,"Marseille, France",5,0,2025-12-01 05:31:00,1
9733,13,487.11,Groceries,"Nice, France",12,1,2025-12-02 12:26:00,0
23481,4,359.85,Utilities,"Marseille, France",21,5,2025-12-06 21:21:00,0
6469,11,227.51,Food & Beverage,Online,12,0,2025-12-01 12:21:00,0
33883,5,178.09,Entertainment,"Paris, France",20,6,2025-12-07 20:00:00,0
7899,7,189.87,Clothing,"Marseille, France",13,0,2025-12-08 13:19:00,0
49174,2,2838.47,Cryptocurrency,Nigeria,9,1,2025-12-02 09:03:00,1
1216,1,482.07,Entertainment,"Paris, France",8,1,2025-12-02 08:20:00,0
31349,4,8.59,Fuel,"Marseille, France",11,4,2025-12-05 11:31:00,0
25825,3,16.11,Travel,"Nice, France",21,6,2025-12-07 21:09:00,0
11348,11,287.8,Health,Online,14,0,2025-12-08 14:36:00,0
3515,3,333.59,Travel,"Lyon, France",22,3,2025-12-04 22:45:00,0
43570,5,1020.22,Groceries,Russia,0,0,2025-12-01 00:35:00,1
37057,13,464.09,Food & Beverage,"Marseille, France",13,1,2025-12-02 13:34:00,0
34569,9,252.38,Fuel,"Marseille, France",16,5,2025-12-06 16:51:00,0
46885,3,946.18,Electronics,"Nice, France",3,0,2025-12-08 03:54:00,1
9008,6,118.2,Utilities,"Toulouse, France",9,4,2025-12-05 09:06:00,0
37191,12,450.8,Food & Beverage,"Nice, France",16,2,2025-12-03 16:06:00,0
30923,1,247.19,Clothing,"Lyon, France",11,2,2025-12-03 11:41:00,0
35394,10,214.07,Health,"Nice, France",9,6,2025-12-07 09:05:00,0
37381,5,352.57,Health,"Toulouse, France",10,3,2025-12-04 10:47:00,0
21085,7,196.87,Clothing,"Toulouse, France",17,0,2025-12-01 17:24:00,0
32657,1,470.67,Electronics,Online,18,1,2025-12-02 18:22:00,0
35660,13,30.65,Entertainment,"Paris, France",18,3,2025-12-04 18:08:00,0
20136,13,42.14,Clothing,"Marseille, France",11,3,2025-12-04 11:18:00,0
34106,3,398.68,Health,Online,12,4,2025-12-05 12:34:00,0
24309,13,124.08,Clothing,"Nice, France",17,6,2025-12-07 17:44:00,0
14691,8,231.14,Groceries,Online,18,0,2025-12-01 18:10:00,0
11870,6,274.9,Utilities,"Lyon, France",14,3,2025-12-04 14:38:00,0
4651,3,372.38,Health,"Toulouse, France",16,3,2025-12-04 16:01:00,0
47920,7,3255.93,Cryptocurrency,"Lyon, France",19,2,2025-12-03 19:06:00,1
7745,8,87.24,Electronics,Online,19,3,2025-12-04 19:06:00,0
7871,1,409.71,Health,"Toulouse, France",16,0,2025-12-01 16:04:00,0
12813,12,295.42,Entertainment,"Toulouse, France",20,3,2025-12-04 20:59:00,0
35983,9,424.24,Food & Beverage,"Marseille, France",15,6,2025-12-07 15:19:00,0
7451,10,294.08,Food & Beverage,"Marseille, France",19,0,2025-12-08 19:40:00,0
18657,6,431.04,Utilities,"Toulouse, France",10,0,2025-12-01 10:56:00,0
4756,6,46.61,Fuel,"Paris, France",20,4,2025-12-05 20:41:00,0
7459,7,377.87,Health,Online,14,2,2025-12-03 14:36:00,0
14029,11,207.36,Utilities,"Paris, France",19,2,2025-12-03 19:10:00,0
12669,1,276.57,Travel,"Nice, France",9,4,2025-12-05 09:03:00,0
7729,9,189.76,Entertainment,"Paris, France",20,0,2025-12-01 20:15:00,0
29503,8,129.95,Utilities,"Toulouse, France",9,3,2025-12-04 09:59:00,0
45554,11,1720.97,Fuel,Online,2,0,2025-12-08 02:51:00,1
8953,12,22.7,Electronics,"Nice, France",22,1,2025-12-02 22:46:00,0
12098,10,311.23,Health,"Toulouse, France",10,4,2025-12-05 10:14:00,0
25753,11,369.45,Entertainment,"Toulouse, France",17,3,2025-12-04 17:49:00,0
44083,11,1877.74,Cryptocurrency,"London, UK",11,4,2025-12-05 11:57:00,1
25445,8,454.09,Fuel,"Nice, France",12,4,2025-12-05 12:38:00,0
2444,8,160.17,Fuel,"Lyon, France",17,2,2025-12-03 17:02:00,0
40128,2,1613.46,Clothing,"Nice, France",2,5,2025-12-06 02:35:00,1
38906,5,348.49,Clothing,"Toulouse, France",14,2,2025-12-03 14:14:00,0
974,13,436.54,Utilities,Online,10,3,2025-12-04 10:46:00,0
41141,10,691.51,Fuel,"Dubai, UAE",18,3,2025-12-04 18:07:00,1
12613,2,10.53,Groceries,"Toulouse, France",10,6,2025-12-07 10:03:00,0
32622,12,141.17,Entertainment,"Marseille, France",20,0,2025-12-01 20:33:00,0
12988,6,116.25,Clothing,Online,8,2,2025-12-03 08:40:00,0
32727,12,64.12,Fuel,"Paris, France",13,0,2025-12-08 13:57:00,0
43229,11,897.32,Electronics,"London, UK",0,4,2025-12-05 00:06:00,1
27847,4,216.51,Utilities,"Toulouse, France",15,0,2025-12-01 15:01:00,0
20952,9,98.69,Electronics,"Nice, France",12,4,2025-12-05 12:20:00,0
34505,7,106.13,Clothing,"Paris, France",16,2,2025-12-03 16:17:00,0
19010,12,365.09,Utilities,"Nice, France",10,5,2025-12-06 10:36:00,0
25867,13,16.52,Food & Beverage,"Nice, France",19,2,2025-12-03 19:41:00,0
47472,7,2021.94,Jewelry,"London, UK",7,5,2025-12-06 07:16:00,1
28134,5,201.31,Electronics,"Paris, France",16,5,2025-12-06 16:04:00,0
23135,9,86.76,Electronics,Online,17,0,2025-12-08 17:29:00,0
22738,6,180.67,Food & Beverage,"Nice, France",14,0,2025-12-08 14:28:00,0
10598,2,309.32,Travel,"Nice, France",19,5,2025-12-06 19:21:00,0
